"templateId","pokemonId","type","type2","form","candyToEvolve","kmBuddyDistance","purificationStardustNeeded","baseStamina","baseAttack","baseDefense"
"V0488_POKEMON_CRESSELIA","CRESSELIA","POKEMON_TYPE_PSYCHIC",,,25,20.0,20000,260,152,258
"V0489_POKEMON_PHIONE","PHIONE","POKEMON_TYPE_WATER",,,25,20.0,,190,162,162
"V0490_POKEMON_MANAPHY","MANAPHY","POKEMON_TYPE_WATER",,,25,20.0,,225,210,210
"V0491_POKEMON_DARKRAI","DARKRAI","POKEMON_TYPE_DARK",,,25,20.0,,172,285,198
"V0492_POKEMON_SHAYMIN","SHAYMIN","POKEMON_TYPE_GRASS",,,25,20.0,,225,210,210
"V0492_POKEMON_SHAYMIN_LAND","SHAYMIN","POKEMON_TYPE_GRASS",,"SHAYMIN_LAND",25,20.0,,225,210,210
"V0492_POKEMON_SHAYMIN_SKY","SHAYMIN","POKEMON_TYPE_GRASS","POKEMON_TYPE_FLYING","SHAYMIN_SKY",25,20.0,,225,261,166
"V0493_POKEMON_ARCEUS","ARCEUS","POKEMON_TYPE_NORMAL",,,25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_BUG","ARCEUS","POKEMON_TYPE_BUG",,"ARCEUS_BUG",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_DARK","ARCEUS","POKEMON_TYPE_DARK",,"ARCEUS_DARK",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_DRAGON","ARCEUS","POKEMON_TYPE_DRAGON",,"ARCEUS_DRAGON",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_ELECTRIC","ARCEUS","POKEMON_TYPE_ELECTRIC",,"ARCEUS_ELECTRIC",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_FAIRY","ARCEUS","POKEMON_TYPE_FAIRY",,"ARCEUS_FAIRY",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_FIGHTING","ARCEUS","POKEMON_TYPE_FIGHTING",,"ARCEUS_FIGHTING",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_FIRE","ARCEUS","POKEMON_TYPE_FIRE",,"ARCEUS_FIRE",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_FLYING","ARCEUS","POKEMON_TYPE_FLYING",,"ARCEUS_FLYING",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_GHOST","ARCEUS","POKEMON_TYPE_GHOST",,"ARCEUS_GHOST",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_GRASS","ARCEUS","POKEMON_TYPE_GRASS",,"ARCEUS_GRASS",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_GROUND","ARCEUS","POKEMON_TYPE_GROUND",,"ARCEUS_GROUND",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_ICE","ARCEUS","POKEMON_TYPE_ICE",,"ARCEUS_ICE",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_NORMAL","ARCEUS","POKEMON_TYPE_NORMAL",,"ARCEUS_NORMAL",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_POISON","ARCEUS","POKEMON_TYPE_POISON",,"ARCEUS_POISON",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_PSYCHIC","ARCEUS","POKEMON_TYPE_PSYCHIC",,"ARCEUS_PSYCHIC",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_ROCK","ARCEUS","POKEMON_TYPE_ROCK",,"ARCEUS_ROCK",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_STEEL","ARCEUS","POKEMON_TYPE_STEEL",,"ARCEUS_STEEL",25,20.0,,237,238,238
"V0493_POKEMON_ARCEUS_WATER","ARCEUS","POKEMON_TYPE_WATER",,"ARCEUS_WATER",25,20.0,,237,238,238
"V0494_POKEMON_VICTINI","VICTINI","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_FIRE",,,20.0,,225,210,210
"V0495_POKEMON_SNIVY","SNIVY","POKEMON_TYPE_GRASS",,,25,3.0,3000,128,88,107
"V0496_POKEMON_SERVINE","SERVINE","POKEMON_TYPE_GRASS",,,25,3.0,3000,155,122,152
"V0497_POKEMON_SERPERIOR","SERPERIOR","POKEMON_TYPE_GRASS",,,25,3.0,3000,181,161,204
"V0498_POKEMON_TEPIG","TEPIG","POKEMON_TYPE_FIRE",,,25,3.0,3000,163,115,85
"V0499_POKEMON_PIGNITE","PIGNITE","POKEMON_TYPE_FIRE","POKEMON_TYPE_FIGHTING",,25,3.0,3000,207,173,106
"V0500_POKEMON_EMBOAR","EMBOAR","POKEMON_TYPE_FIRE","POKEMON_TYPE_FIGHTING",,25,3.0,3000,242,235,127
"V0501_POKEMON_OSHAWOTT","OSHAWOTT","POKEMON_TYPE_WATER",,,25,3.0,3000,146,117,85
"V0502_POKEMON_DEWOTT","DEWOTT","POKEMON_TYPE_WATER",,,25,3.0,3000,181,159,116
"V0503_POKEMON_SAMUROTT","SAMUROTT","POKEMON_TYPE_WATER",,,25,3.0,3000,216,212,157
"V0503_POKEMON_SAMUROTT_HISUIAN","SAMUROTT","POKEMON_TYPE_WATER","POKEMON_TYPE_DARK","SAMUROTT_HISUIAN",25,3.0,3000,207,218,152
"V0503_POKEMON_SAMUROTT_NORMAL","SAMUROTT","POKEMON_TYPE_WATER",,"SAMUROTT_NORMAL",25,3.0,3000,216,212,157
"V0504_POKEMON_PATRAT","PATRAT","POKEMON_TYPE_NORMAL",,,25,1.0,1000,128,98,73
"V0505_POKEMON_WATCHOG","WATCHOG","POKEMON_TYPE_NORMAL",,,25,1.0,1000,155,165,139
"V0506_POKEMON_LILLIPUP","LILLIPUP","POKEMON_TYPE_NORMAL",,,25,1.0,,128,107,86
"V0507_POKEMON_HERDIER","HERDIER","POKEMON_TYPE_NORMAL",,,25,1.0,,163,145,126
"V0508_POKEMON_STOUTLAND","STOUTLAND","POKEMON_TYPE_NORMAL",,,25,1.0,,198,206,182
"V0509_POKEMON_PURRLOIN","PURRLOIN","POKEMON_TYPE_DARK",,,25,1.0,1000,121,98,73
"V0510_POKEMON_LIEPARD","LIEPARD","POKEMON_TYPE_DARK",,,25,1.0,1000,162,187,106
"V0511_POKEMON_PANSAGE","PANSAGE","POKEMON_TYPE_GRASS",,,25,3.0,,137,104,94
"V0512_POKEMON_SIMISAGE","SIMISAGE","POKEMON_TYPE_GRASS",,,25,3.0,,181,206,133
"V0513_POKEMON_PANSEAR","PANSEAR","POKEMON_TYPE_FIRE",,,25,3.0,,137,104,94
"V0514_POKEMON_SIMISEAR","SIMISEAR","POKEMON_TYPE_FIRE",,,25,3.0,,181,206,133
"V0515_POKEMON_PANPOUR","PANPOUR","POKEMON_TYPE_WATER",,,25,3.0,,137,104,94
"V0516_POKEMON_SIMIPOUR","SIMIPOUR","POKEMON_TYPE_WATER",,,25,3.0,,181,206,133
"V0517_POKEMON_MUNNA","MUNNA","POKEMON_TYPE_PSYCHIC",,,25,3.0,,183,111,92
"V0518_POKEMON_MUSHARNA","MUSHARNA","POKEMON_TYPE_PSYCHIC",,,25,3.0,,253,183,166
"V0519_POKEMON_PIDOVE","PIDOVE","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FLYING",,25,1.0,1000,137,98,80
"V0520_POKEMON_TRANQUILL","TRANQUILL","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FLYING",,25,1.0,1000,158,144,107
"V0521_POKEMON_UNFEZANT","UNFEZANT","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FLYING",,25,1.0,1000,190,226,146
"V0522_POKEMON_BLITZLE","BLITZLE","POKEMON_TYPE_ELECTRIC",,,25,3.0,3000,128,118,64
"V0523_POKEMON_ZEBSTRIKA","ZEBSTRIKA","POKEMON_TYPE_ELECTRIC",,,25,3.0,3000,181,211,136
"V0524_POKEMON_ROGGENROLA","ROGGENROLA","POKEMON_TYPE_ROCK",,,25,3.0,3000,146,121,110
"V0525_POKEMON_BOLDORE","BOLDORE","POKEMON_TYPE_ROCK",,,25,3.0,3000,172,174,143
"V0526_POKEMON_GIGALITH","GIGALITH","POKEMON_TYPE_ROCK",,,25,3.0,3000,198,226,201
"V0527_POKEMON_WOOBAT","WOOBAT","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_FLYING",,25,1.0,,163,107,85
"V0528_POKEMON_SWOOBAT","SWOOBAT","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_FLYING",,25,1.0,,167,161,119
"V0529_POKEMON_DRILBUR","DRILBUR","POKEMON_TYPE_GROUND",,,25,3.0,3000,155,154,85
"V0530_POKEMON_EXCADRILL","EXCADRILL","POKEMON_TYPE_GROUND","POKEMON_TYPE_STEEL",,25,3.0,3000,242,255,129
"V0531_POKEMON_AUDINO","AUDINO","POKEMON_TYPE_NORMAL",,,25,3.0,,230,114,163
"V0532_POKEMON_TIMBURR","TIMBURR","POKEMON_TYPE_FIGHTING",,,25,5.0,3000,181,134,87
"V0533_POKEMON_GURDURR","GURDURR","POKEMON_TYPE_FIGHTING",,,25,5.0,3000,198,180,134
"V0534_POKEMON_CONKELDURR","CONKELDURR","POKEMON_TYPE_FIGHTING",,,25,5.0,3000,233,243,158
"V0535_POKEMON_TYMPOLE","TYMPOLE","POKEMON_TYPE_WATER",,,25,3.0,,137,98,78
"V0536_POKEMON_PALPITOAD","PALPITOAD","POKEMON_TYPE_WATER","POKEMON_TYPE_GROUND",,25,3.0,,181,128,109
"V0537_POKEMON_SEISMITOAD","SEISMITOAD","POKEMON_TYPE_WATER","POKEMON_TYPE_GROUND",,25,3.0,,233,188,150
"V0538_POKEMON_THROH","THROH","POKEMON_TYPE_FIGHTING",,,25,5.0,5000,260,172,160
"V0539_POKEMON_SAWK","SAWK","POKEMON_TYPE_FIGHTING",,,25,5.0,5000,181,231,153
"V0540_POKEMON_SEWADDLE","SEWADDLE","POKEMON_TYPE_BUG","POKEMON_TYPE_GRASS",,25,1.0,,128,96,124
"V0541_POKEMON_SWADLOON","SWADLOON","POKEMON_TYPE_BUG","POKEMON_TYPE_GRASS",,25,1.0,,146,115,162
"V0542_POKEMON_LEAVANNY","LEAVANNY","POKEMON_TYPE_BUG","POKEMON_TYPE_GRASS",,25,1.0,,181,205,165
"V0543_POKEMON_VENIPEDE","VENIPEDE","POKEMON_TYPE_BUG","POKEMON_TYPE_POISON",,25,1.0,3000,102,83,99
"V0544_POKEMON_WHIRLIPEDE","WHIRLIPEDE","POKEMON_TYPE_BUG","POKEMON_TYPE_POISON",,25,1.0,3000,120,100,173
"V0545_POKEMON_SCOLIPEDE","SCOLIPEDE","POKEMON_TYPE_BUG","POKEMON_TYPE_POISON",,25,1.0,3000,155,203,175
"V0546_POKEMON_COTTONEE","COTTONEE","POKEMON_TYPE_GRASS","POKEMON_TYPE_FAIRY",,25,1.0,,120,71,111
"V0547_POKEMON_WHIMSICOTT","WHIMSICOTT","POKEMON_TYPE_GRASS","POKEMON_TYPE_FAIRY",,25,1.0,,155,164,176
"V0548_POKEMON_PETILIL","PETILIL","POKEMON_TYPE_GRASS",,,25,1.0,,128,119,91
"V0549_POKEMON_LILLIGANT","LILLIGANT","POKEMON_TYPE_GRASS",,,25,1.0,,172,214,155
"V0550_POKEMON_BASCULIN","BASCULIN","POKEMON_TYPE_WATER",,,25,1.0,,172,189,129
"V0550_POKEMON_BASCULIN_BLUE_STRIPED","BASCULIN","POKEMON_TYPE_WATER",,"BASCULIN_BLUE_STRIPED",25,1.0,,172,189,129
"V0550_POKEMON_BASCULIN_RED_STRIPED","BASCULIN","POKEMON_TYPE_WATER",,"BASCULIN_RED_STRIPED",25,1.0,,172,189,129
"V0550_POKEMON_BASCULIN_WHITE_STRIPED","BASCULIN","POKEMON_TYPE_WATER",,"BASCULIN_WHITE_STRIPED",25,1.0,,172,189,129
"V0551_POKEMON_SANDILE","SANDILE","POKEMON_TYPE_GROUND","POKEMON_TYPE_DARK",,25,5.0,,137,132,69
"V0552_POKEMON_KROKOROK","KROKOROK","POKEMON_TYPE_GROUND","POKEMON_TYPE_DARK",,25,5.0,,155,155,90
"V0553_POKEMON_KROOKODILE","KROOKODILE","POKEMON_TYPE_GROUND","POKEMON_TYPE_DARK",,25,5.0,,216,229,158
"V0554_POKEMON_DARUMAKA","DARUMAKA","POKEMON_TYPE_FIRE",,,25,3.0,3000,172,153,86
"V0554_POKEMON_DARUMAKA_GALARIAN","DARUMAKA","POKEMON_TYPE_ICE",,"DARUMAKA_GALARIAN",25,3.0,3000,172,153,86
"V0554_POKEMON_DARUMAKA_NORMAL","DARUMAKA","POKEMON_TYPE_FIRE",,"DARUMAKA_NORMAL",25,3.0,3000,172,153,86
"V0555_POKEMON_DARMANITAN","DARMANITAN","POKEMON_TYPE_FIRE",,,25,3.0,3000,233,263,114
"V0555_POKEMON_DARMANITAN_GALARIAN_STANDARD","DARMANITAN","POKEMON_TYPE_ICE",,"DARMANITAN_GALARIAN_STANDARD",,3.0,3000,233,263,114
"V0555_POKEMON_DARMANITAN_GALARIAN_ZEN","DARMANITAN","POKEMON_TYPE_ICE","POKEMON_TYPE_FIRE","DARMANITAN_GALARIAN_ZEN",,3.0,3000,233,323,123
"V0555_POKEMON_DARMANITAN_STANDARD","DARMANITAN","POKEMON_TYPE_FIRE",,"DARMANITAN_STANDARD",25,3.0,3000,233,263,114
"V0555_POKEMON_DARMANITAN_ZEN","DARMANITAN","POKEMON_TYPE_FIRE","POKEMON_TYPE_PSYCHIC","DARMANITAN_ZEN",25,3.0,3000,233,243,202
"V0556_POKEMON_MARACTUS","MARACTUS","POKEMON_TYPE_GRASS",,,25,1.0,,181,201,130
"V0557_POKEMON_DWEBBLE","DWEBBLE","POKEMON_TYPE_BUG","POKEMON_TYPE_ROCK",,25,1.0,1000,137,118,128
"V0558_POKEMON_CRUSTLE","CRUSTLE","POKEMON_TYPE_BUG","POKEMON_TYPE_ROCK",,25,1.0,1000,172,188,200
"V0559_POKEMON_SCRAGGY","SCRAGGY","POKEMON_TYPE_DARK","POKEMON_TYPE_FIGHTING",,25,3.0,,137,132,132
"V0560_POKEMON_SCRAFTY","SCRAFTY","POKEMON_TYPE_DARK","POKEMON_TYPE_FIGHTING",,25,3.0,,163,163,222
"V0561_POKEMON_SIGILYPH","SIGILYPH","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_FLYING",,25,5.0,,176,204,167
"V0562_POKEMON_YAMASK","YAMASK","POKEMON_TYPE_GHOST",,,25,3.0,3000,116,95,141
"V0562_POKEMON_YAMASK_GALARIAN","YAMASK","POKEMON_TYPE_GROUND","POKEMON_TYPE_GHOST","YAMASK_GALARIAN",25,3.0,3000,116,95,141
"V0562_POKEMON_YAMASK_NORMAL","YAMASK","POKEMON_TYPE_GHOST",,"YAMASK_NORMAL",25,3.0,3000,116,95,141
"V0563_POKEMON_COFAGRIGUS","COFAGRIGUS","POKEMON_TYPE_GHOST",,,25,3.0,3000,151,163,237
"V0563_POKEMON_COFAGRIGUS_NORMAL","COFAGRIGUS","POKEMON_TYPE_GHOST",,"COFAGRIGUS_NORMAL",25,3.0,3000,151,163,237
"V0564_POKEMON_TIRTOUGA","TIRTOUGA","POKEMON_TYPE_WATER","POKEMON_TYPE_ROCK",,25,5.0,3000,144,134,146
"V0565_POKEMON_CARRACOSTA","CARRACOSTA","POKEMON_TYPE_WATER","POKEMON_TYPE_ROCK",,25,5.0,3000,179,192,197
"V0566_POKEMON_ARCHEN","ARCHEN","POKEMON_TYPE_ROCK","POKEMON_TYPE_FLYING",,25,5.0,3000,146,213,89
"V0567_POKEMON_ARCHEOPS","ARCHEOPS","POKEMON_TYPE_ROCK","POKEMON_TYPE_FLYING",,25,5.0,3000,181,292,139
"V0568_POKEMON_TRUBBISH","TRUBBISH","POKEMON_TYPE_POISON",,,25,3.0,3000,137,96,122
"V0569_POKEMON_GARBODOR","GARBODOR","POKEMON_TYPE_POISON",,,25,3.0,3000,190,181,164
"V0570_POKEMON_ZORUA","ZORUA","POKEMON_TYPE_DARK",,,25,5.0,,120,153,78
"V0571_POKEMON_ZOROARK","ZOROARK","POKEMON_TYPE_DARK",,,25,5.0,,155,250,127
"V0572_POKEMON_MINCCINO","MINCCINO","POKEMON_TYPE_NORMAL",,,25,3.0,,146,98,80
"V0573_POKEMON_CINCCINO","CINCCINO","POKEMON_TYPE_NORMAL",,,25,3.0,,181,198,130
"V0574_POKEMON_GOTHITA","GOTHITA","POKEMON_TYPE_PSYCHIC",,,25,3.0,3000,128,98,112
"V0575_POKEMON_GOTHORITA","GOTHORITA","POKEMON_TYPE_PSYCHIC",,,25,3.0,3000,155,137,153
"V0576_POKEMON_GOTHITELLE","GOTHITELLE","POKEMON_TYPE_PSYCHIC",,,25,3.0,3000,172,176,205
"V0577_POKEMON_SOLOSIS","SOLOSIS","POKEMON_TYPE_PSYCHIC",,,25,3.0,3000,128,170,83
"V0578_POKEMON_DUOSION","DUOSION","POKEMON_TYPE_PSYCHIC",,,25,3.0,3000,163,208,103
"V0579_POKEMON_REUNICLUS","REUNICLUS","POKEMON_TYPE_PSYCHIC",,,25,3.0,3000,242,214,148
"V0580_POKEMON_DUCKLETT","DUCKLETT","POKEMON_TYPE_WATER","POKEMON_TYPE_FLYING",,25,3.0,1000,158,84,96
"V0581_POKEMON_SWANNA","SWANNA","POKEMON_TYPE_WATER","POKEMON_TYPE_FLYING",,25,3.0,1000,181,182,132
"V0582_POKEMON_VANILLITE","VANILLITE","POKEMON_TYPE_ICE",,,25,3.0,,113,118,106
"V0583_POKEMON_VANILLISH","VANILLISH","POKEMON_TYPE_ICE",,,25,3.0,,139,151,138
"V0584_POKEMON_VANILLUXE","VANILLUXE","POKEMON_TYPE_ICE",,,25,3.0,,174,218,184
"V0585_POKEMON_DEERLING","DEERLING","POKEMON_TYPE_NORMAL","POKEMON_TYPE_GRASS",,25,3.0,,155,115,100
"V0585_POKEMON_DEERLING_AUTUMN","DEERLING","POKEMON_TYPE_NORMAL","POKEMON_TYPE_GRASS","DEERLING_AUTUMN",25,3.0,,155,115,100
"V0585_POKEMON_DEERLING_SPRING","DEERLING","POKEMON_TYPE_NORMAL","POKEMON_TYPE_GRASS","DEERLING_SPRING",25,3.0,,155,115,100
"V0585_POKEMON_DEERLING_SUMMER","DEERLING","POKEMON_TYPE_NORMAL","POKEMON_TYPE_GRASS","DEERLING_SUMMER",25,3.0,,155,115,100
"V0585_POKEMON_DEERLING_WINTER","DEERLING","POKEMON_TYPE_NORMAL","POKEMON_TYPE_GRASS","DEERLING_WINTER",25,3.0,,155,115,100
"V0586_POKEMON_SAWSBUCK","SAWSBUCK","POKEMON_TYPE_NORMAL","POKEMON_TYPE_GRASS",,25,3.0,,190,198,146
"V0586_POKEMON_SAWSBUCK_AUTUMN","SAWSBUCK","POKEMON_TYPE_NORMAL","POKEMON_TYPE_GRASS","SAWSBUCK_AUTUMN",25,3.0,,190,198,146
"V0586_POKEMON_SAWSBUCK_SPRING","SAWSBUCK","POKEMON_TYPE_NORMAL","POKEMON_TYPE_GRASS","SAWSBUCK_SPRING",25,3.0,,190,198,146
"V0586_POKEMON_SAWSBUCK_SUMMER","SAWSBUCK","POKEMON_TYPE_NORMAL","POKEMON_TYPE_GRASS","SAWSBUCK_SUMMER",25,3.0,,190,198,146
"V0586_POKEMON_SAWSBUCK_WINTER","SAWSBUCK","POKEMON_TYPE_NORMAL","POKEMON_TYPE_GRASS","SAWSBUCK_WINTER",25,3.0,,190,198,146
"V0587_POKEMON_EMOLGA","EMOLGA","POKEMON_TYPE_ELECTRIC","POKEMON_TYPE_FLYING",,25,1.0,,146,158,127
"V0588_POKEMON_KARRABLAST","KARRABLAST","POKEMON_TYPE_BUG",,,25,3.0,3000,137,137,87
"V0589_POKEMON_ESCAVALIER","ESCAVALIER","POKEMON_TYPE_BUG","POKEMON_TYPE_STEEL",,25,3.0,3000,172,223,187
"V0590_POKEMON_FOONGUS","FOONGUS","POKEMON_TYPE_GRASS","POKEMON_TYPE_POISON",,25,3.0,1000,170,97,91
"V0591_POKEMON_AMOONGUSS","AMOONGUSS","POKEMON_TYPE_GRASS","POKEMON_TYPE_POISON",,25,3.0,1000,249,155,139
"V0592_POKEMON_FRILLISH","FRILLISH","POKEMON_TYPE_WATER","POKEMON_TYPE_GHOST",,25,3.0,,146,115,134
"V0592_POKEMON_FRILLISH_FEMALE","FRILLISH","POKEMON_TYPE_WATER","POKEMON_TYPE_GHOST","FRILLISH_FEMALE",25,3.0,,146,115,134
"V0592_POKEMON_FRILLISH_NORMAL","FRILLISH","POKEMON_TYPE_WATER","POKEMON_TYPE_GHOST","FRILLISH_NORMAL",25,3.0,,146,115,134
"V0593_POKEMON_JELLICENT","JELLICENT","POKEMON_TYPE_WATER","POKEMON_TYPE_GHOST",,25,3.0,,225,159,178
"V0593_POKEMON_JELLICENT_FEMALE","JELLICENT","POKEMON_TYPE_WATER","POKEMON_TYPE_GHOST","JELLICENT_FEMALE",25,3.0,,225,159,178
"V0593_POKEMON_JELLICENT_NORMAL","JELLICENT","POKEMON_TYPE_WATER","POKEMON_TYPE_GHOST","JELLICENT_NORMAL",25,3.0,,225,159,178
"V0594_POKEMON_ALOMOMOLA","ALOMOMOLA","POKEMON_TYPE_WATER",,,25,5.0,,338,138,131
"V0595_POKEMON_JOLTIK","JOLTIK","POKEMON_TYPE_BUG","POKEMON_TYPE_ELECTRIC",,25,3.0,3000,137,110,98
"V0596_POKEMON_GALVANTULA","GALVANTULA","POKEMON_TYPE_BUG","POKEMON_TYPE_ELECTRIC",,25,3.0,3000,172,201,128
"V0597_POKEMON_FERROSEED","FERROSEED","POKEMON_TYPE_GRASS","POKEMON_TYPE_STEEL",,25,3.0,3000,127,82,155
"V0598_POKEMON_FERROTHORN","FERROTHORN","POKEMON_TYPE_GRASS","POKEMON_TYPE_STEEL",,25,3.0,3000,179,158,223
"V0599_POKEMON_KLINK","KLINK","POKEMON_TYPE_STEEL",,,25,5.0,,120,98,121
"V0600_POKEMON_KLANG","KLANG","POKEMON_TYPE_STEEL",,,25,5.0,,155,150,174
"V0601_POKEMON_KLINKLANG","KLINKLANG","POKEMON_TYPE_STEEL",,,25,5.0,,155,199,214
"V0602_POKEMON_TYNAMO","TYNAMO","POKEMON_TYPE_ELECTRIC",,,25,1.0,,111,105,78
"V0603_POKEMON_EELEKTRIK","EELEKTRIK","POKEMON_TYPE_ELECTRIC",,,25,1.0,,163,156,130
"V0604_POKEMON_EELEKTROSS","EELEKTROSS","POKEMON_TYPE_ELECTRIC",,,25,1.0,,198,217,152
"V0605_POKEMON_ELGYEM","ELGYEM","POKEMON_TYPE_PSYCHIC",,,25,3.0,,146,148,100
"V0606_POKEMON_BEHEEYEM","BEHEEYEM","POKEMON_TYPE_PSYCHIC",,,25,3.0,,181,221,163
"V0607_POKEMON_LITWICK","LITWICK","POKEMON_TYPE_GHOST","POKEMON_TYPE_FIRE",,25,5.0,5000,137,108,98
"V0608_POKEMON_LAMPENT","LAMPENT","POKEMON_TYPE_GHOST","POKEMON_TYPE_FIRE",,25,5.0,5000,155,169,115
"V0609_POKEMON_CHANDELURE","CHANDELURE","POKEMON_TYPE_GHOST","POKEMON_TYPE_FIRE",,25,5.0,5000,155,271,182
"V0610_POKEMON_AXEW","AXEW","POKEMON_TYPE_DRAGON",,,25,5.0,,130,154,101
"V0611_POKEMON_FRAXURE","FRAXURE","POKEMON_TYPE_DRAGON",,,25,5.0,,165,212,123
"V0612_POKEMON_HAXORUS","HAXORUS","POKEMON_TYPE_DRAGON",,,25,5.0,,183,284,172
"V0613_POKEMON_CUBCHOO","CUBCHOO","POKEMON_TYPE_ICE",,,25,3.0,,146,128,74
"V0613_POKEMON_CUBCHOO_NORMAL","CUBCHOO","POKEMON_TYPE_ICE",,"CUBCHOO_NORMAL",25,3.0,,146,128,74
"V0613_POKEMON_CUBCHOO_WINTER_2020","CUBCHOO","POKEMON_TYPE_ICE",,"CUBCHOO_WINTER_2020",25,3.0,,146,128,74
"V0614_POKEMON_BEARTIC","BEARTIC","POKEMON_TYPE_ICE",,,25,3.0,,216,233,152
"V0614_POKEMON_BEARTIC_NORMAL","BEARTIC","POKEMON_TYPE_ICE",,"BEARTIC_NORMAL",25,3.0,,216,233,152
"V0614_POKEMON_BEARTIC_WINTER_2020","BEARTIC","POKEMON_TYPE_ICE",,"BEARTIC_WINTER_2020",25,3.0,,216,233,152
"V0615_POKEMON_CRYOGONAL","CRYOGONAL","POKEMON_TYPE_ICE",,,25,5.0,,190,190,218
"V0616_POKEMON_SHELMET","SHELMET","POKEMON_TYPE_BUG",,,25,3.0,3000,137,72,140
"V0617_POKEMON_ACCELGOR","ACCELGOR","POKEMON_TYPE_BUG",,,25,3.0,3000,190,220,120
"V0618_POKEMON_STUNFISK","STUNFISK","POKEMON_TYPE_GROUND","POKEMON_TYPE_ELECTRIC",,25,5.0,3000,240,144,171
"V0618_POKEMON_STUNFISK_GALARIAN","STUNFISK","POKEMON_TYPE_GROUND","POKEMON_TYPE_STEEL","STUNFISK_GALARIAN",25,5.0,3000,240,144,171
"V0618_POKEMON_STUNFISK_NORMAL","STUNFISK","POKEMON_TYPE_GROUND","POKEMON_TYPE_ELECTRIC","STUNFISK_NORMAL",25,5.0,3000,240,144,171
"V0619_POKEMON_MIENFOO","MIENFOO","POKEMON_TYPE_FIGHTING",,,25,3.0,,128,160,98
"V0620_POKEMON_MIENSHAO","MIENSHAO","POKEMON_TYPE_FIGHTING",,,25,3.0,,163,258,127
"V0621_POKEMON_DRUDDIGON","DRUDDIGON","POKEMON_TYPE_DRAGON",,,25,5.0,,184,213,170
"V0622_POKEMON_GOLETT","GOLETT","POKEMON_TYPE_GROUND","POKEMON_TYPE_GHOST",,25,5.0,5000,153,127,92
"V0623_POKEMON_GOLURK","GOLURK","POKEMON_TYPE_GROUND","POKEMON_TYPE_GHOST",,25,5.0,5000,205,222,154
"V0624_POKEMON_PAWNIARD","PAWNIARD","POKEMON_TYPE_DARK","POKEMON_TYPE_STEEL",,25,5.0,,128,154,114
"V0625_POKEMON_BISHARP","BISHARP","POKEMON_TYPE_DARK","POKEMON_TYPE_STEEL",,25,5.0,,163,232,176
"V0626_POKEMON_BOUFFALANT","BOUFFALANT","POKEMON_TYPE_NORMAL",,,25,3.0,,216,195,182
"V0627_POKEMON_RUFFLET","RUFFLET","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FLYING",,25,5.0,,172,150,97
"V0628_POKEMON_BRAVIARY","BRAVIARY","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FLYING",,25,5.0,,225,232,152
"V0628_POKEMON_BRAVIARY_HISUIAN","BRAVIARY","POKEMON_TYPE_PSYCHIC","POKEMON_TYPE_FLYING","BRAVIARY_HISUIAN",25,5.0,,242,213,137
"V0628_POKEMON_BRAVIARY_NORMAL","BRAVIARY","POKEMON_TYPE_NORMAL","POKEMON_TYPE_FLYING","BRAVIARY_NORMAL",25,5.0,,225,232,152
"V0629_POKEMON_VULLABY","VULLABY","POKEMON_TYPE_DARK","POKEMON_TYPE_FLYING",,25,5.0,,172,105,139
"V0630_POKEMON_MANDIBUZZ","MANDIBUZZ","POKEMON_TYPE_DARK","POKEMON_TYPE_FLYING",,25,5.0,,242,129,205
"V0631_POKEMON_HEATMOR","HEATMOR","POKEMON_TYPE_FIRE",,,25,3.0,,198,204,129
"V0632_POKEMON_DURANT","DURANT","POKEMON_TYPE_BUG","POKEMON_TYPE_STEEL",,25,3.0,,151,217,188
"V0633_POKEMON_DEINO","DEINO","POKEMON_TYPE_DARK","POKEMON_TYPE_DRAGON",,25,5.0,,141,116,93
"V0634_POKEMON_ZWEILOUS","ZWEILOUS","POKEMON_TYPE_DARK","POKEMON_TYPE_DRAGON",,25,5.0,,176,159,135
